,filename,x,y,floor,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:12:da:9e:32:31,00:12:da:9e:32:32,00:15:f9:6c:7d:72,00:15:f9:6c:7d:71,00:15:f9:6c:7d:70,00:12:da:9e:32:30,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:11:21:6c:50:e2,00:11:21:6c:4e:71,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:15:f9:6c:7a:d1,00:11:21:6c:50:e1,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:15:f9:6c:7a:d0,00:0f:60:06:71:2e,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91
388,"altPoint(59,22).json",29.5,11.0,2,234.78934,8,1461869597268,,,,-76.0,-85.0,-62.0,-62.0,-62.0,-79.0,,,-44.0,-45.0,-84.0,-44.0,,,-62.0,-62.0,,-75.0,-62.0,-76.0,,,,,,,,,,,,,,,,
389,"altPoint(59,22).json",29.5,11.0,2,234.78934,9,1461869597268,,,,-76.0,-78.0,-62.0,-59.0,-62.0,-77.0,,,-44.0,-45.0,-75.0,-44.0,,,-56.0,-56.0,,-76.0,-56.0,-76.0,,,,,,,,,,,,,,,,
390,"altPoint(59,22).json",29.5,11.0,2,234.78934,10,1461869597268,,,,-76.0,-76.0,-62.0,-58.0,-59.0,-78.0,,,-44.0,-44.0,-79.0,-45.0,,,-61.0,-60.0,,-78.0,-58.0,-76.0,,,,,,,,,,,,,,,,
391,"altPoint(59,22).json",29.5,11.0,2,234.78934,11,1461869597268,,,,-76.0,-78.0,-60.0,-59.0,-61.0,-78.0,,,-45.0,-45.0,-76.0,-45.0,,,-63.0,-62.0,,-76.0,-62.0,-76.0,,,,,,,,,,,,,,,,
392,"altPoint(59,22).json",29.5,11.0,2,234.78934,12,1461869597268,,,,-77.0,-76.0,-57.0,-57.0,-58.0,-77.0,,,-42.0,-38.0,-73.0,-42.0,,,-64.0,-56.0,,-73.0,-56.0,-73.0,,,,,,,,,,,,,,,,
393,"altPoint(59,22).json",29.5,11.0,2,234.78934,13,1461869597268,,,,-82.0,-81.0,-60.0,-58.0,-57.0,-81.0,,,-52.0,-52.0,-75.0,-51.0,,,-64.0,-56.0,,-75.0,-57.0,-75.0,,,,,,,,,,,,,,,,
394,"altPoint(59,22).json",29.5,11.0,2,234.78934,14,1461869597268,,,,-77.0,-80.0,-59.0,-59.0,-59.0,-76.0,,,-45.0,-45.0,-75.0,-46.0,,,-62.0,-62.0,,-75.0,-62.0,-74.0,,,,,,,,,,,,,,,,
395,"altPoint(59,22).json",29.5,11.0,2,234.78934,15,1461869597268,,,,-84.0,-78.0,-58.0,-58.0,-58.0,-75.0,,,-46.0,-46.0,-83.0,-47.0,,,-61.0,-57.0,,-75.0,-61.0,-74.0,,,,,,,,,,,,,,,,
396,"altPoint(59,22).json",29.5,11.0,2,234.78934,16,1461869597268,,,,-85.0,-77.0,-57.0,-58.0,-59.0,-76.0,,,-46.0,-46.0,-76.0,-46.0,,,-56.0,-56.0,,-84.0,-62.0,-84.0,,,,,,,,,,,,,,,,
397,"altPoint(59,22).json",29.5,11.0,2,234.78934,17,1461869597268,,,,-77.0,-79.0,-58.0,-58.0,-58.0,-77.0,,,-44.0,-45.0,-76.0,-45.0,,,-61.0,-59.0,,-81.0,-61.0,-80.0,,,,,,,,,,,,,,,,
398,"altPoint(59,22).json",29.5,11.0,2,234.78934,18,1461869597268,,,,-73.0,-84.0,-57.0,-57.0,-58.0,-77.0,,,-37.0,-37.0,-79.0,-37.0,,,-56.0,-55.0,,-79.0,-57.0,-79.0,,,,,,,,,,,,,,,,
399,"altPoint(59,22).json",29.5,11.0,2,234.78934,19,1461869597268,,,,-77.0,-78.0,-59.0,-59.0,-58.0,-74.0,,,-42.0,-42.0,-81.0,-43.0,,,-56.0,-56.0,,-81.0,-55.0,-81.0,,,,,,,,,,,,,,,,
400,"altPoint(63,22).json",31.5,11.0,2,228.77518,0,1461869450164,,,,-82.0,-82.0,-64.0,-63.0,-64.0,-73.0,,,-49.0,-49.0,-73.0,-49.0,,,-67.0,-66.0,,-72.0,-67.0,-73.0,,,,,,,,,,,,,-89.0,,,
401,"altPoint(63,22).json",31.5,11.0,2,228.77518,1,1461869450164,,,,-78.0,-84.0,-68.0,-64.0,-68.0,-73.0,,,-42.0,-42.0,-77.0,-43.0,,,-68.0,-56.0,,-77.0,-56.0,-76.0,,,,,,,,,,,,,,,,
402,"altPoint(63,22).json",31.5,11.0,2,228.77518,2,1461869450164,,,,-78.0,-84.0,-66.0,-66.0,-66.0,,,,-42.0,-43.0,-76.0,-43.0,,,-64.0,-55.0,,-76.0,-64.0,-75.0,,,,,,,,,,,,,,,,
403,"altPoint(63,22).json",31.5,11.0,2,228.77518,3,1461869450164,,,,-84.0,-79.0,-66.0,-66.0,-66.0,-76.0,,,-43.0,-43.0,-83.0,-43.0,,,-63.0,-64.0,,-75.0,-64.0,-75.0,,,,,,,,,,,,,,,,
404,"altPoint(63,22).json",31.5,11.0,2,228.77518,4,1461869450164,,,,-75.0,-82.0,-71.0,-71.0,-71.0,-76.0,,,-43.0,-43.0,-77.0,-43.0,,,-56.0,-56.0,,-75.0,-56.0,-76.0,,,,,,,,,-89.0,,,,,,,
405,"altPoint(63,22).json",31.5,11.0,2,228.77518,5,1461869450164,,,,-75.0,-77.0,-67.0,-67.0,-67.0,,,,-42.0,-42.0,-81.0,-42.0,,,-66.0,-66.0,,-81.0,-67.0,-79.0,,,,,,,,,-89.0,,,-88.0,,,,
406,"altPoint(63,22).json",31.5,11.0,2,228.77518,6,1461869450164,,,,-76.0,-75.0,-67.0,-67.0,-67.0,,,,-43.0,-43.0,-76.0,-42.0,,,-64.0,-64.0,,-78.0,-64.0,-77.0,,,,,,,,,,,,-88.0,,,,
407,"altPoint(63,22).json",31.5,11.0,2,228.77518,7,1461869450164,,,,-77.0,-77.0,-70.0,-67.0,-67.0,,,,-43.0,-42.0,-77.0,-42.0,,,-65.0,-65.0,,-77.0,-65.0,-77.0,,,,,,,,,,,,,,,,
408,"altPoint(63,22).json",31.5,11.0,2,228.77518,8,1461869450164,,,,-76.0,-77.0,-67.0,-67.0,-67.0,,,,-44.0,-44.0,-77.0,-44.0,,,-66.0,-55.0,,-77.0,-56.0,-77.0,,,,,,,,,-89.0,,,,,,,
409,"altPoint(63,22).json",31.5,11.0,2,228.77518,9,1461869450164,,,,-76.0,-83.0,-67.0,-67.0,-67.0,,,,-44.0,-43.0,-80.0,-43.0,,,-55.0,-55.0,,-81.0,-55.0,-80.0,,,,,,,,,-89.0,,,-88.0,,,,
410,"altPoint(63,22).json",31.5,11.0,2,228.77518,10,1461869450164,,,,,-78.0,-67.0,-67.0,-67.0,-85.0,,,-43.0,-44.0,-80.0,-44.0,,,-66.0,-67.0,,-79.0,-66.0,-80.0,,,,,,,,,,,,-88.0,,,,
411,"altPoint(63,22).json",31.5,11.0,2,228.77518,11,1461869450164,,,,-86.0,-81.0,-72.0,-72.0,-71.0,-76.0,,,-44.0,-44.0,-80.0,-44.0,,,-64.0,-56.0,,-81.0,-64.0,-80.0,,,,,,,,,,,,,,,,
412,"altPoint(63,22).json",31.5,11.0,2,228.77518,12,1461869450164,,,,-85.0,-81.0,-67.0,-67.0,-67.0,-76.0,,,-44.0,-44.0,-79.0,-44.0,,,-64.0,-64.0,,-78.0,-64.0,-78.0,,,,,,,,,,,,,,,,
413,"altPoint(63,22).json",31.5,11.0,2,228.77518,13,1461869450164,,,,-80.0,-86.0,-66.0,-70.0,-69.0,,,,-43.0,-44.0,-79.0,-44.0,,,-64.0,-64.0,,-79.0,-64.0,-81.0,,,,,,,,,-86.0,,,-85.0,,,,
414,"altPoint(63,22).json",31.5,11.0,2,228.77518,14,1461869450164,,,,-80.0,-81.0,-67.0,-67.0,-68.0,-81.0,,,-44.0,-44.0,-76.0,-44.0,,,-66.0,-67.0,,-76.0,-67.0,-75.0,,,,,,,,,-86.0,,,-85.0,,,,
415,"altPoint(63,22).json",31.5,11.0,2,228.77518,15,1461869450164,,,,-80.0,-80.0,-66.0,-66.0,-66.0,-75.0,,,-44.0,-44.0,-80.0,-45.0,,,-56.0,-57.0,,-79.0,-56.0,-80.0,,,,,,,,,,,,,,,,
416,"altPoint(63,22).json",31.5,11.0,2,228.77518,16,1461869450164,,,,-84.0,-78.0,-67.0,-68.0,-68.0,-75.0,,,-44.0,-44.0,-80.0,-43.0,,,-56.0,-65.0,,-78.0,-65.0,-80.0,,,,,,,,-92.0,,,,,,,,
417,"altPoint(63,22).json",31.5,11.0,2,228.77518,17,1461869450164,,,,-84.0,-80.0,-67.0,-68.0,-67.0,,,,-44.0,-44.0,-81.0,-44.0,,,-64.0,-64.0,,-76.0,-64.0,-77.0,,,,,,,,-92.0,-88.0,,,,,,,
418,"altPoint(63,22).json",31.5,11.0,2,228.77518,18,1461869450164,,,,-75.0,-83.0,-67.0,-67.0,-66.0,-80.0,,,-43.0,-43.0,-81.0,-43.0,,,-65.0,-64.0,,-81.0,-65.0,-81.0,,,,,,,,,-88.0,,,,,,,
419,"altPoint(63,22).json",31.5,11.0,2,228.77518,19,1461869450164,,,,-81.0,-80.0,-67.0,-67.0,-67.0,-84.0,,,-44.0,-43.0,-77.0,-44.0,,,-65.0,-64.0,,-77.0,-64.0,-78.0,,,,,,,,,-85.0,,,,,,,
420,"altPoint(67,22).json",33.5,11.0,2,222.15219,0,1461869354781,,,,-76.0,-76.0,-65.0,-71.0,-72.0,-75.0,,,-48.0,-48.0,-77.0,-48.0,,,-62.0,-62.0,,-78.0,-63.0,-77.0,,,,,,,,,,,,,,,,
421,"altPoint(67,22).json",33.5,11.0,2,212.73723,1,1461869354781,,,,-74.0,-78.0,-73.0,-77.0,-73.0,-75.0,,,-51.0,-51.0,-81.0,-51.0,,,-58.0,-58.0,,-82.0,-58.0,-81.0,,,,,,,,-90.0,,,,-88.0,,,,
422,"altPoint(67,22).json",33.5,11.0,2,212.73723,2,1461869354781,,,,-78.0,-78.0,-68.0,-68.0,-68.0,-77.0,,,-50.0,-50.0,-79.0,-51.0,,,-60.0,-61.0,,-79.0,-56.0,-81.0,,,,,,,,-90.0,,,,-88.0,,,,
423,"altPoint(67,22).json",33.5,11.0,2,212.73723,3,1461869354781,,,,-80.0,-79.0,-70.0,-69.0,-69.0,-79.0,,,-51.0,-50.0,-82.0,-51.0,,,-58.0,-57.0,,-82.0,-58.0,-81.0,,,,,,,,,,,,,,,,
424,"altPoint(67,22).json",33.5,11.0,2,212.73723,4,1461869354781,,,,-79.0,-77.0,-69.0,-69.0,-69.0,-78.0,,,-51.0,-50.0,-83.0,-51.0,,,-62.0,-62.0,,-84.0,-62.0,-83.0,,,,,,,,-89.0,,,,,,,,
425,"altPoint(67,22).json",33.5,11.0,2,212.73723,5,1461869354781,,,,-78.0,-75.0,-70.0,-70.0,-70.0,-78.0,,,-50.0,-50.0,-81.0,-50.0,,,-61.0,-59.0,,-80.0,-60.0,-82.0,,,,,,,,-89.0,,,,,,,,
426,"altPoint(67,22).json",33.5,11.0,2,212.73723,6,1461869354781,,,,-80.0,-77.0,-67.0,-67.0,-69.0,-78.0,,,-50.0,-51.0,-83.0,-50.0,,,-63.0,-63.0,,-81.0,-62.0,-81.0,,,,,,,,,,,,,,,,
427,"altPoint(67,22).json",33.5,11.0,2,212.73723,7,1461869354781,,,,-79.0,-79.0,-69.0,-69.0,-69.0,-76.0,,,-51.0,-51.0,-82.0,-51.0,,,-62.0,-62.0,,-82.0,-62.0,-83.0,,,,,,,,,,,,-89.0,,,,
428,"altPoint(67,22).json",33.5,11.0,2,212.73723,8,1461869354781,,,,-76.0,-78.0,-69.0,-69.0,-69.0,-78.0,,,-51.0,-51.0,-82.0,-51.0,,,-62.0,-62.0,,-80.0,-62.0,-82.0,,,,,,,,,,,,-89.0,,,,
429,"altPoint(67,22).json",33.5,11.0,2,212.73723,9,1461869354781,,,,-79.0,-80.0,-69.0,-69.0,-69.0,-80.0,,,-51.0,-50.0,-82.0,-50.0,,,-62.0,-63.0,,-84.0,-62.0,-83.0,,,,,,,,,,,,,,,,
430,"altPoint(67,22).json",33.5,11.0,2,212.73723,10,1461869354781,,,,-80.0,-78.0,-69.0,-69.0,-68.0,-79.0,,,-51.0,-51.0,-80.0,-50.0,,,-58.0,-62.0,,-83.0,-62.0,-80.0,,,,,,,,,,,,,,,,
431,"altPoint(67,22).json",33.5,11.0,2,212.73723,11,1461869354781,,,,-77.0,-77.0,-68.0,-68.0,-69.0,-80.0,,,-50.0,-50.0,-82.0,-50.0,,,-62.0,-62.0,,-83.0,-62.0,-81.0,,,,,,,,,,,,,-89.0,,,
432,"altPoint(67,22).json",33.5,11.0,2,212.73723,12,1461869354781,,,,-76.0,-78.0,-69.0,-69.0,-69.0,-77.0,,,-52.0,-51.0,-84.0,-51.0,,,-62.0,-56.0,,-84.0,-62.0,-85.0,,,,,,,,,,,,,-89.0,,,
433,"altPoint(67,22).json",33.5,11.0,2,212.73723,13,1461869354781,,,,-77.0,-77.0,-70.0,-70.0,-70.0,-77.0,,,-51.0,-51.0,-81.0,-51.0,,,-62.0,-62.0,,-81.0,-62.0,-83.0,,,,,,,,,,,,-88.0,,,,
434,"altPoint(67,22).json",33.5,11.0,2,212.73723,14,1461869354781,,,,-78.0,-78.0,-70.0,-69.0,-70.0,-79.0,,,-50.0,-51.0,-83.0,-51.0,,,-57.0,-57.0,,-83.0,-56.0,-82.0,,,,,,,,,,,,-88.0,,,,
435,"altPoint(67,22).json",33.5,11.0,2,212.73723,15,1461869354781,,,,-77.0,-79.0,-70.0,-70.0,-69.0,-77.0,,,-51.0,-51.0,-82.0,-51.0,,,-57.0,-57.0,,-82.0,-57.0,-81.0,,,,,,,,-89.0,-88.0,,,,,,,
436,"altPoint(67,22).json",33.5,11.0,2,212.73723,16,1461869354781,,,,-78.0,-79.0,-68.0,-68.0,-69.0,-77.0,,,-50.0,-50.0,-84.0,-50.0,,,-62.0,-62.0,,-84.0,-62.0,-84.0,,,,,,,,-89.0,-88.0,,,,,,,
437,"altPoint(67,22).json",33.5,11.0,2,212.73723,17,1461869354781,,,,-79.0,-78.0,-69.0,-68.0,-71.0,-79.0,,,-52.0,-52.0,-82.0,-52.0,,,-59.0,-60.0,,-80.0,-58.0,-78.0,,,,,,,,-89.0,-88.0,,,,,,,
438,"altPoint(67,22).json",33.5,11.0,2,212.73723,18,1461869354781,,,,-75.0,-77.0,-68.0,-69.0,-69.0,-76.0,,,-50.0,-51.0,-82.0,-50.0,,,-62.0,-62.0,,-79.0,-62.0,-82.0,,,,,,,,-89.0,,,,,,,,
439,"altPoint(67,22).json",33.5,11.0,2,212.73723,19,1461869354781,,,,-78.0,-75.0,-70.0,-70.0,-70.0,-78.0,,,-51.0,-51.0,-82.0,-50.0,,,-62.0,-62.0,,-79.0,-62.0,-80.0,,,,,,,,,,,,,,,,
440,"altPoint(71,22).json",35.5,11.0,2,222.15219,0,1461869252280,,,,-81.0,-79.0,-76.0,-75.0,-75.0,-78.0,,,-56.0,-56.0,-82.0,-56.0,,,-69.0,-70.0,,-77.0,-69.0,-80.0,,,,,,,,,,,,,,,,
441,"altPoint(71,22).json",35.5,11.0,2,222.15219,1,1461869252280,,,,-77.0,-80.0,-71.0,-71.0,-71.0,-80.0,,,-67.0,-66.0,-83.0,-67.0,,,-71.0,-74.0,,-85.0,-71.0,-83.0,,,,,,,,,,,,,,,,
442,"altPoint(71,22).json",35.5,11.0,2,222.15219,2,1461869252280,,,,-81.0,-78.0,-73.0,-73.0,-74.0,-82.0,,,-66.0,-65.0,-83.0,-66.0,,,-68.0,-69.0,,-81.0,-68.0,-82.0,,,,,,,,,,,,,,,,
443,"altPoint(71,22).json",35.5,11.0,2,222.15219,3,1461869252280,,,,-79.0,-81.0,-77.0,-74.0,-74.0,-77.0,,,-65.0,-65.0,-85.0,-65.0,,,-70.0,-69.0,,-85.0,-69.0,-82.0,,,,,,,,,,,,,,,,
444,"altPoint(71,22).json",35.5,11.0,2,222.15219,4,1461869252280,,,,-76.0,-76.0,-74.0,-74.0,-72.0,-76.0,,,-59.0,-70.0,-84.0,-58.0,,,-69.0,-69.0,,-85.0,-69.0,-85.0,,,,,,,,,,,,,,,,
445,"altPoint(71,22).json",35.5,11.0,2,222.15219,5,1461869252280,,,,-80.0,-78.0,-74.0,-73.0,-75.0,-78.0,,,-65.0,-65.0,-83.0,-65.0,,,-69.0,-69.0,,-83.0,-69.0,-85.0,,,,,,,,-87.0,-89.0,,,,,,,
446,"altPoint(71,22).json",35.5,11.0,2,222.15219,6,1461869252280,,,,-79.0,-78.0,-74.0,-74.0,-74.0,-80.0,,,-63.0,-63.0,-85.0,-62.0,,,-69.0,-70.0,,-86.0,-69.0,-84.0,,,,,,,,-87.0,-89.0,,,,,,,
447,"altPoint(71,22).json",35.5,11.0,2,222.15219,7,1461869252280,,,,-80.0,-80.0,-71.0,-70.0,-70.0,-79.0,,,-63.0,-63.0,-82.0,-62.0,,,-71.0,-71.0,,-81.0,-72.0,-84.0,,,,,,,,,,,,,,,,
448,"altPoint(71,22).json",35.5,11.0,2,222.15219,8,1461869252280,,,,-81.0,-80.0,-75.0,-73.0,-75.0,-80.0,,,-58.0,-59.0,-85.0,-59.0,,,-70.0,-70.0,,-84.0,-70.0,-84.0,,,,,,,,,,,,,,,,
449,"altPoint(71,22).json",35.5,11.0,2,222.15219,9,1461869252280,,,,-80.0,-80.0,-73.0,-74.0,-73.0,-78.0,,,-61.0,-61.0,-86.0,-61.0,,,-70.0,-70.0,,-86.0,-70.0,-85.0,,,,,,,,,,,,,,,,
450,"altPoint(71,22).json",35.5,11.0,2,222.15219,10,1461869252280,,,,-79.0,-79.0,-72.0,-72.0,-72.0,-78.0,,,-63.0,-63.0,-84.0,-63.0,,,-68.0,-68.0,,-83.0,-68.0,-85.0,,,,,,,,,,,,,,,,
451,"altPoint(71,22).json",35.5,11.0,2,222.15219,11,1461869252280,,,,-80.0,-79.0,-73.0,-73.0,-74.0,-78.0,,,-64.0,-64.0,-86.0,-64.0,,,-69.0,-69.0,,-85.0,-69.0,-84.0,,,,,,,,,,,,,,,,
452,"altPoint(71,22).json",35.5,11.0,2,222.15219,12,1461869252280,,,,-79.0,-80.0,-73.0,-73.0,-72.0,-80.0,,,-65.0,-64.0,-84.0,-65.0,,,-72.0,-72.0,,-84.0,-72.0,-86.0,,,,,,,,,,,,,,,,
453,"altPoint(71,22).json",35.5,11.0,2,222.15219,13,1461869252280,,,,-79.0,-80.0,-74.0,-71.0,-71.0,-76.0,,,-64.0,-64.0,-83.0,-64.0,,,-70.0,-70.0,,-84.0,-70.0,-86.0,,,,,,,,,,,,,,,,
454,"altPoint(71,22).json",35.5,11.0,2,222.15219,14,1461869252280,,,,-80.0,-79.0,-71.0,-74.0,-73.0,-78.0,,,-57.0,-58.0,-87.0,-58.0,,,-73.0,-70.0,,-85.0,-73.0,-88.0,,,,,,,,-87.0,,,,,,,,
455,"altPoint(71,22).json",35.5,11.0,2,222.15219,15,1461869252280,,,,-77.0,-79.0,-74.0,-74.0,-73.0,-76.0,,,-61.0,-61.0,-83.0,-62.0,,,-71.0,-71.0,,-79.0,-70.0,-83.0,,,,,,,,-86.0,,,,,,,,
456,"altPoint(71,22).json",35.5,11.0,2,222.15219,16,1461869252280,,,,-78.0,-80.0,-76.0,-76.0,-76.0,-78.0,,,-63.0,-68.0,-84.0,-62.0,,,-69.0,-69.0,,-83.0,-68.0,-83.0,,,,,,,,-86.0,,,,,,,,
457,"altPoint(71,22).json",35.5,11.0,2,222.15219,17,1461869252280,,,,-79.0,-78.0,-72.0,-73.0,-72.0,-78.0,,,-63.0,-63.0,-83.0,-63.0,,,-69.0,-69.0,,-83.0,-69.0,-82.0,,,,,,,,,,,,,,,,
458,"altPoint(71,22).json",35.5,11.0,2,222.15219,18,1461869252280,,,,-77.0,-80.0,-73.0,-74.0,-74.0,-80.0,,,-62.0,-61.0,-83.0,-62.0,,,-69.0,-69.0,,-85.0,-68.0,-86.0,,,,,,,,,,,,,,,,
459,"altPoint(71,22).json",35.5,11.0,2,222.15219,19,1461869252280,,,,-79.0,-78.0,-72.0,-72.0,-74.0,-77.0,,,-62.0,-67.0,-85.0,-61.0,,,-67.0,-67.0,,-84.0,-67.0,-85.0,,,,,,,,,,,,,,,,
460,"altPoint(75,22).json",37.5,11.0,2,224.76465,0,1461869140370,,,,-82.0,-85.0,-73.0,-74.0,-73.0,-79.0,,,-58.0,-58.0,-86.0,-58.0,,,-78.0,-77.0,,-79.0,-77.0,-82.0,,,,,,,,,,,,-90.0,,,,
461,"altPoint(75,22).json",37.5,11.0,2,224.76465,1,1461869140370,,,,-84.0,-82.0,-79.0,-78.0,-78.0,-82.0,,,-69.0,-67.0,-86.0,-69.0,,,-71.0,-73.0,,-79.0,-71.0,-87.0,,,,,,,,,,,-90.0,-90.0,,,,
462,"altPoint(75,22).json",37.5,11.0,2,224.76465,2,1461869140370,,,,-82.0,-82.0,-80.0,-79.0,-80.0,-79.0,,,-68.0,-67.0,-82.0,-68.0,,,-71.0,-72.0,,-83.0,-72.0,-83.0,,,,,,,,,,,-90.0,,,,,
463,"altPoint(75,22).json",37.5,11.0,2,224.76465,3,1461869140370,,,,-78.0,-78.0,-76.0,-77.0,-77.0,-83.0,,,-66.0,-67.0,-86.0,-66.0,,,-71.0,-71.0,,-86.0,-71.0,-85.0,,,,,,,,,,,,,,,,
464,"altPoint(75,22).json",37.5,11.0,2,224.76465,4,1461869140370,,,,-77.0,-77.0,-74.0,-76.0,-77.0,-82.0,,,-66.0,-67.0,-82.0,-66.0,,,-70.0,-71.0,,-85.0,-70.0,-86.0,,,,,,,,,,,,,-87.0,-89.0,-92.0,
465,"altPoint(75,22).json",37.5,11.0,2,224.76465,5,1461869140370,,,,-81.0,-78.0,-77.0,-77.0,-78.0,-79.0,,,-64.0,-64.0,-85.0,-64.0,,,-73.0,-73.0,,-85.0,-72.0,-87.0,,,,,,,,,-84.0,,,,-87.0,-89.0,-92.0,
466,"altPoint(75,22).json",37.5,11.0,2,224.76465,6,1461869140370,,,,-78.0,-78.0,-78.0,-78.0,-77.0,-79.0,,,-63.0,-63.0,-85.0,-63.0,,,-73.0,-72.0,,-85.0,-72.0,-85.0,,,,,,,,,-84.0,,,,,,,
467,"altPoint(75,22).json",37.5,11.0,2,224.76465,7,1461869140370,,,,-77.0,-79.0,-77.0,-71.0,-78.0,-78.0,,,-63.0,-63.0,-86.0,-63.0,,,-71.0,-71.0,,-86.0,-71.0,-86.0,,,,,,,,,,,,,,,-90.0,
468,"altPoint(75,22).json",37.5,11.0,2,224.76465,8,1461869140370,,,,-83.0,-83.0,-79.0,-78.0,-78.0,-76.0,,,-63.0,-63.0,-86.0,-63.0,,,-71.0,-72.0,,-85.0,-71.0,-86.0,,,,,,,,,-86.0,,,,,,-90.0,
469,"altPoint(75,22).json",37.5,11.0,2,224.76465,9,1461869140370,,,,-82.0,-82.0,-78.0,-79.0,-77.0,-78.0,,,-63.0,-63.0,-86.0,-63.0,,,-72.0,-71.0,,-87.0,-72.0,-87.0,,,,,,,,,-86.0,,,,,,,
470,"altPoint(75,22).json",37.5,11.0,2,224.76465,10,1461869140370,,,,-83.0,-77.0,-78.0,-77.0,-78.0,-78.0,,,-63.0,-63.0,-87.0,-63.0,,,-71.0,-71.0,,-88.0,-71.0,-87.0,,,,,,,,,,,,,,,,
471,"altPoint(75,22).json",37.5,11.0,2,224.76465,11,1461869140370,,,,-78.0,-83.0,-82.0,-82.0,-82.0,-78.0,,,-62.0,-62.0,-86.0,-62.0,,,-72.0,-72.0,,-84.0,-72.0,-85.0,,,,,,,,,,,,,-87.0,,,
472,"altPoint(75,22).json",37.5,11.0,2,224.76465,12,1461869140370,,,,-77.0,-79.0,-78.0,-77.0,-78.0,-82.0,,,-63.0,-69.0,-87.0,-69.0,,,-72.0,-71.0,,-85.0,-72.0,-85.0,,,,,,,,,,,,,-87.0,,,
473,"altPoint(75,22).json",37.5,11.0,2,224.76465,13,1461869140370,,,,-82.0,-81.0,-78.0,-78.0,-78.0,-82.0,,,-63.0,-62.0,-84.0,-63.0,,,-71.0,-71.0,,-85.0,-71.0,-85.0,,,,,,,,,,,,,,,,
474,"altPoint(75,22).json",37.5,11.0,2,224.76465,14,1461869140370,,,,-82.0,-82.0,-78.0,-78.0,-78.0,-82.0,,,-62.0,-63.0,-86.0,-62.0,,,-72.0,-78.0,,-87.0,-71.0,-85.0,,,,,,,,,,,,,,,,
475,"altPoint(75,22).json",37.5,11.0,2,224.76465,15,1461869140370,,,,-81.0,-78.0,-84.0,-78.0,-78.0,-81.0,,,-62.0,-62.0,-86.0,-62.0,,,-71.0,-72.0,,-89.0,-72.0,-87.0,,,,,,,,,,,,,,,,
476,"altPoint(75,22).json",37.5,11.0,2,224.76465,16,1461869140370,,,,-83.0,-78.0,-77.0,-78.0,-77.0,-78.0,,,-62.0,-62.0,-87.0,-62.0,,,-71.0,-71.0,,-88.0,-72.0,-84.0,,,,,,,,,,,,,-88.0,,,
