,filename,x,y,floor,sample_id,timestamp,00:15:f9:6c:7d:71,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:4e:70,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,00:11:21:6c:50:e0,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:11:21:66:75:82,00:11:21:66:75:81,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:da:9e:31:91,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,b0:5b:67:c2:a0:16,30:8d:99:64:aa:8d,error
204,"altPoint(47,22).json",23.5,11.0,2,12,1461869960864,-57.0,-63.0,-63.0,-69.0,-63.0,-69.0,-69.0,-71.0,-71.0,-56.0,-57.0,-70.0,-76.0,-77.0,-77.0,-86.0,-86.0,-89.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
205,"altPoint(47,22).json",23.5,11.0,2,13,1461869960864,-57.0,-64.0,-59.0,-69.0,-64.0,-67.0,-68.0,-71.0,-71.0,-56.0,-58.0,-71.0,-76.0,-77.0,-76.0,-88.0,-100.0,-89.0,-87.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
206,"altPoint(47,22).json",23.5,11.0,2,14,1461869960864,-56.0,-68.0,-68.0,-66.0,-68.0,-66.0,-66.0,-72.0,-70.0,-57.0,-57.0,-72.0,-77.0,-77.0,-76.0,-86.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
207,"altPoint(47,22).json",23.5,11.0,2,15,1461869960864,-57.0,-63.0,-62.0,-72.0,-63.0,-71.0,-73.0,-71.0,-72.0,-57.0,-57.0,-72.0,-74.0,-74.0,-74.0,-86.0,-100.0,-88.0,-89.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
208,"altPoint(47,22).json",23.5,11.0,2,16,1461869960864,-54.0,-63.0,-62.0,-70.0,-62.0,-70.0,-70.0,-80.0,-80.0,-54.0,-55.0,-79.0,-76.0,-76.0,-76.0,-86.0,-100.0,-88.0,-89.0,-87.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
209,"altPoint(47,22).json",23.5,11.0,2,17,1461869960864,-56.0,-70.0,-69.0,-65.0,-69.0,-65.0,-66.0,-70.0,-71.0,-56.0,-57.0,-72.0,-77.0,-77.0,-77.0,-86.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
210,"altPoint(47,22).json",23.5,11.0,2,18,1461869960864,-57.0,-64.0,-63.0,-67.0,-66.0,-67.0,-68.0,-72.0,-71.0,-57.0,-56.0,-72.0,-77.0,-76.0,-76.0,-86.0,-89.0,-100.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
211,"altPoint(47,22).json",23.5,11.0,2,19,1461869960864,-57.0,-67.0,-67.0,-67.0,-67.0,-68.0,-68.0,-71.0,-71.0,-57.0,-57.0,-72.0,-76.0,-77.0,-76.0,-89.0,-88.0,-100.0,-88.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
212,"point(47,22).json",23.5,11.0,2,0,1461867632101,-66.0,-57.0,-57.0,-67.0,-58.0,-67.0,-67.0,-76.0,-76.0,-67.0,-66.0,-76.0,-65.0,-65.0,-65.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
213,"point(47,22).json",23.5,11.0,2,1,1461867632101,-62.0,-56.0,-57.0,-66.0,-58.0,-67.0,-67.0,-78.0,-76.0,-61.0,-57.0,-76.0,-72.0,-72.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
214,"point(47,22).json",23.5,11.0,2,2,1461867632101,-53.0,-57.0,-57.0,-64.0,-58.0,-64.0,-64.0,-76.0,-76.0,-52.0,-52.0,-72.0,-75.0,-74.0,-70.0,-86.0,-87.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
215,"point(47,22).json",23.5,11.0,2,3,1461867632101,-52.0,-58.0,-57.0,-66.0,-55.0,-66.0,-66.0,-77.0,-74.0,-52.0,-52.0,-75.0,-73.0,-72.0,-73.0,-86.0,-88.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
216,"altPoint(43,22).json",21.5,11.0,2,0,1461870101178,-62.0,-68.0,-68.0,-75.0,-68.0,-74.0,-74.0,-75.0,-75.0,-62.0,-61.0,-75.0,-70.0,-70.0,-80.0,-85.0,-87.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
217,"altPoint(43,22).json",21.5,11.0,2,1,1461870101178,-58.0,-65.0,-65.0,-69.0,-66.0,-69.0,-69.0,-82.0,-82.0,-57.0,-58.0,-78.0,-73.0,-73.0,-73.0,-84.0,-84.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
218,"altPoint(43,22).json",21.5,11.0,2,2,1461870101178,-59.0,-64.0,-63.0,-70.0,-64.0,-70.0,-70.0,-76.0,-77.0,-59.0,-54.0,-75.0,-70.0,-70.0,-70.0,-85.0,-88.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
219,"altPoint(43,22).json",21.5,11.0,2,3,1461870101178,-54.0,-63.0,-63.0,-67.0,-64.0,-67.0,-67.0,-75.0,-75.0,-54.0,-55.0,-74.0,-72.0,-71.0,-71.0,-85.0,-85.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
220,"altPoint(43,22).json",21.5,11.0,2,4,1461870101178,-56.0,-64.0,-64.0,-69.0,-64.0,-67.0,-69.0,-76.0,-72.0,-53.0,-56.0,-75.0,-77.0,-71.0,-76.0,-84.0,-85.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
221,"altPoint(43,22).json",21.5,11.0,2,5,1461870101178,-55.0,-64.0,-64.0,-68.0,-64.0,-68.0,-69.0,-76.0,-76.0,-55.0,-55.0,-75.0,-75.0,-76.0,-76.0,-84.0,-84.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
222,"altPoint(43,22).json",21.5,11.0,2,6,1461870101178,-52.0,-64.0,-64.0,-67.0,-64.0,-67.0,-68.0,-75.0,-85.0,-51.0,-53.0,-75.0,-77.0,-77.0,-71.0,-86.0,-87.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
223,"altPoint(43,22).json",21.5,11.0,2,7,1461870101178,-56.0,-64.0,-63.0,-69.0,-64.0,-68.0,-69.0,-86.0,-75.0,-52.0,-57.0,-85.0,-70.0,-71.0,-71.0,-85.0,-86.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
224,"altPoint(43,22).json",21.5,11.0,2,8,1461870101178,-56.0,-64.0,-64.0,-68.0,-63.0,-67.0,-69.0,-76.0,-75.0,-57.0,-56.0,-76.0,-76.0,-73.0,-77.0,-86.0,-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
225,"altPoint(43,22).json",21.5,11.0,2,9,1461870101178,-56.0,-59.0,-63.0,-69.0,-58.0,-69.0,-69.0,-77.0,-85.0,-56.0,-56.0,-76.0,-71.0,-71.0,-71.0,-85.0,-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
226,"altPoint(43,22).json",21.5,11.0,2,10,1461870101178,-54.0,-67.0,-68.0,-67.0,-67.0,-66.0,-64.0,-86.0,-86.0,-53.0,-57.0,-79.0,-72.0,-70.0,-70.0,-88.0,-86.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
227,"altPoint(43,22).json",21.5,11.0,2,11,1461870101178,-58.0,-66.0,-66.0,-69.0,-65.0,-66.0,-66.0,-84.0,-76.0,-57.0,-57.0,-75.0,-72.0,-72.0,-72.0,-83.0,-85.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
228,"altPoint(43,22).json",21.5,11.0,2,12,1461870101178,-53.0,-63.0,-63.0,-70.0,-63.0,-73.0,-73.0,-75.0,-76.0,-52.0,-52.0,-75.0,-78.0,-77.0,-77.0,-85.0,-85.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
229,"altPoint(43,22).json",21.5,11.0,2,13,1461870101178,-56.0,-64.0,-65.0,-68.0,-64.0,-68.0,-68.0,-75.0,-75.0,-57.0,-56.0,-75.0,-77.0,-77.0,-70.0,-87.0,-86.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
230,"altPoint(43,22).json",21.5,11.0,2,14,1461870101178,-56.0,-64.0,-64.0,-73.0,-64.0,-72.0,-73.0,-76.0,-75.0,-56.0,-57.0,-75.0,-78.0,-71.0,-77.0,-86.0,-85.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
231,"altPoint(43,22).json",21.5,11.0,2,15,1461870101178,-56.0,-69.0,-69.0,-68.0,-70.0,-68.0,-69.0,-72.0,-76.0,-58.0,-57.0,-75.0,-71.0,-71.0,-71.0,-85.0,-85.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
232,"altPoint(43,22).json",21.5,11.0,2,16,1461870101178,-56.0,-62.0,-63.0,-72.0,-63.0,-72.0,-72.0,-85.0,-77.0,-56.0,-56.0,-78.0,-73.0,-71.0,-73.0,-85.0,-87.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
233,"altPoint(43,22).json",21.5,11.0,2,17,1461870101178,-56.0,-63.0,-63.0,-69.0,-63.0,-69.0,-66.0,-75.0,-75.0,-56.0,-57.0,-76.0,-69.0,-78.0,-82.0,-85.0,-85.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
234,"altPoint(43,22).json",21.5,11.0,2,18,1461870101178,-56.0,-65.0,-65.0,-66.0,-65.0,-68.0,-66.0,-76.0,-76.0,-57.0,-56.0,-75.0,-70.0,-78.0,-70.0,-85.0,-84.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
235,"altPoint(43,22).json",21.5,11.0,2,19,1461870101178,-56.0,-73.0,-72.0,-66.0,-73.0,-66.0,-66.0,-76.0,-76.0,-56.0,-56.0,-71.0,-71.0,-71.0,-77.0,-84.0,-84.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
236,"point(43,22).json",21.5,11.0,2,0,1461867526905,-61.0,-61.0,-63.0,-77.0,-63.0,-76.0,-71.0,-79.0,-79.0,-60.0,-61.0,-80.0,-67.0,-67.0,-67.0,-88.0,-87.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
237,"point(43,22).json",21.5,11.0,2,1,1461867526905,-53.0,-61.0,-61.0,-69.0,-62.0,-69.0,-69.0,-80.0,-80.0,-52.0,-59.0,-80.0,-68.0,-65.0,-65.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
238,"point(43,22).json",21.5,11.0,2,2,1461867526905,-52.0,-66.0,-67.0,-69.0,-66.0,-68.0,-69.0,-79.0,-79.0,-53.0,-52.0,-79.0,-70.0,-70.0,-70.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
239,"point(43,22).json",21.5,11.0,2,3,1461867526905,-61.0,-69.0,-69.0,-73.0,-69.0,-66.0,-72.0,-76.0,-75.0,-58.0,-60.0,-73.0,-67.0,-67.0,-68.0,-87.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
240,"point(39,22).json",19.5,11.0,2,0,1461867423734,-56.0,-62.0,-61.0,-72.0,-63.0,-72.0,-72.0,-80.0,-81.0,-56.0,-56.0,-81.0,-63.0,-63.0,-61.0,-85.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
241,"point(39,22).json",19.5,11.0,2,1,1461867423734,-63.0,-78.0,-71.0,-70.0,-79.0,-70.0,-70.0,-78.0,-77.0,-56.0,-63.0,-79.0,-61.0,-61.0,-61.0,-83.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
242,"point(39,22).json",19.5,11.0,2,2,1461867423734,-57.0,-70.0,-71.0,-69.0,-71.0,-68.0,-70.0,-75.0,-74.0,-56.0,-57.0,-74.0,-63.0,-62.0,-63.0,-81.0,-80.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
243,"point(39,22).json",19.5,11.0,2,3,1461867423734,-51.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-79.0,-79.0,-51.0,-51.0,-78.0,-63.0,-62.0,-62.0,-81.0,-82.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
244,"point(39,22).json",19.5,11.0,2,4,1461867423734,-58.0,-76.0,-76.0,-72.0,-76.0,-71.0,-72.0,-79.0,-78.0,-59.0,-61.0,-79.0,-63.0,-60.0,-63.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
245,"point(39,22).json",19.5,11.0,2,5,1461867423734,-61.0,-70.0,-69.0,-71.0,-70.0,-72.0,-72.0,-78.0,-78.0,-59.0,-59.0,-78.0,-64.0,-64.0,-64.0,-82.0,-82.0,-87.0,-87.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
246,"point(39,22).json",19.5,11.0,2,6,1461867423734,-59.0,-71.0,-71.0,-71.0,-71.0,-70.0,-70.0,-79.0,-78.0,-58.0,-58.0,-79.0,-61.0,-60.0,-64.0,-84.0,-84.0,-87.0,-86.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
247,"point(39,22).json",19.5,11.0,2,7,1461867423734,-56.0,-70.0,-71.0,-72.0,-70.0,-72.0,-72.0,-80.0,-78.0,-55.0,-55.0,-79.0,-65.0,-65.0,-62.0,-81.0,-82.0,-87.0,-86.0,-84.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
248,"point(39,22).json",19.5,11.0,2,8,1461867423734,-60.0,-69.0,-69.0,-73.0,-70.0,-73.0,-73.0,-79.0,-80.0,-57.0,-60.0,-80.0,-64.0,-61.0,-63.0,-83.0,-83.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
249,"point(39,22).json",19.5,11.0,2,9,1461867423734,-57.0,-74.0,-75.0,-75.0,-70.0,-76.0,-80.0,-79.0,-79.0,-56.0,-56.0,-79.0,-65.0,-64.0,-65.0,-81.0,-81.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
250,"point(39,22).json",19.5,11.0,2,10,1461867423734,-54.0,-74.0,-73.0,-72.0,-75.0,-72.0,-73.0,-77.0,-78.0,-53.0,-54.0,-77.0,-61.0,-61.0,-71.0,-84.0,-84.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
251,"point(39,22).json",19.5,11.0,2,11,1461867423734,-54.0,-74.0,-74.0,-72.0,-75.0,-72.0,-72.0,-78.0,-77.0,-53.0,-54.0,-78.0,-62.0,-62.0,-63.0,-82.0,-83.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
252,"point(39,22).json",19.5,11.0,2,12,1461867423734,-53.0,-69.0,-69.0,-71.0,-70.0,-72.0,-72.0,-79.0,-80.0,-53.0,-54.0,-80.0,-64.0,-64.0,-64.0,-80.0,-83.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
253,"point(39,22).json",19.5,11.0,2,13,1461867423734,-57.0,-69.0,-69.0,-71.0,-69.0,-71.0,-71.0,-76.0,-78.0,-57.0,-58.0,-79.0,-63.0,-62.0,-63.0,-80.0,-83.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
254,"point(39,22).json",19.5,11.0,2,14,1461867423734,-57.0,-76.0,-76.0,-72.0,-76.0,-71.0,-71.0,-78.0,-78.0,-58.0,-57.0,-78.0,-63.0,-64.0,-64.0,-83.0,-83.0,-87.0,-90.0,-82.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
255,"point(39,22).json",19.5,11.0,2,15,1461867423734,-57.0,-73.0,-73.0,-71.0,-73.0,-71.0,-71.0,-79.0,-79.0,-57.0,-57.0,-79.0,-62.0,-62.0,-62.0,-83.0,-83.0,-87.0,-90.0,-82.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
256,"point(39,22).json",19.5,11.0,2,16,1461867423734,-54.0,-68.0,-68.0,-71.0,-68.0,-72.0,-72.0,-79.0,-78.0,-61.0,-55.0,-77.0,-63.0,-62.0,-63.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
257,"point(39,22).json",19.5,11.0,2,17,1461867423734,-55.0,-69.0,-69.0,-73.0,-70.0,-73.0,-74.0,-79.0,-79.0,-56.0,-56.0,-79.0,-68.0,-68.0,-68.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
258,"point(39,22).json",19.5,11.0,2,18,1461867423734,-57.0,-76.0,-76.0,-71.0,-76.0,-70.0,-71.0,-78.0,-79.0,-58.0,-57.0,-78.0,-61.0,-60.0,-61.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
259,"point(39,22).json",19.5,11.0,2,19,1461867423734,-62.0,-71.0,-72.0,-70.0,-72.0,-70.0,-71.0,-79.0,-79.0,-62.0,-62.0,-79.0,-62.0,-62.0,-62.0,-82.0,-83.0,-100.0,-100.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
260,"altPoint(39,22).json",19.5,11.0,2,0,1461870324978,-56.0,-70.0,-70.0,-73.0,-71.0,-72.0,-73.0,-74.0,-74.0,-55.0,-57.0,-74.0,-54.0,-55.0,-54.0,-86.0,-84.0,-86.0,-88.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
261,"altPoint(39,22).json",19.5,11.0,2,1,1461870324978,-59.0,-74.0,-74.0,-73.0,-73.0,-72.0,-73.0,-78.0,-77.0,-62.0,-57.0,-77.0,-58.0,-58.0,-58.0,-87.0,-85.0,-86.0,-87.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
