,filename,x,y,floor,sample_id,timestamp,00:15:f9:6c:7d:71,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:4e:70,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,00:11:21:6c:50:e0,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:11:21:66:75:82,00:11:21:66:75:81,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:11:21:66:75:80,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:17:df:7d:70:52,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:12:80:17:ac:ae,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:40,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16,00:12:43:f1:c4:42,00:12:43:f1:c4:41,bc:14:01:9c:37:08,bc:14:01:9c:37:09,00:12:da:9e:31:91,error
758,"point(12,1).json",6.0,0.5,2,18,1461865346250,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-83.0,-82.0,-82.0,-86.0,-86.0,-39.0,-42.0,-85.0,-67.0,-66.0,-42.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
759,"point(12,1).json",6.0,0.5,2,19,1461865346250,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-82.0,-83.0,-83.0,-85.0,-86.0,-41.0,-42.0,-82.0,-67.0,-66.0,-42.0,-67.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
760,"altPoint(27,14).json",13.5,7.0,2,0,1461871079934,-55.0,-82.0,-81.0,-87.0,-83.0,-87.0,-85.0,-88.0,-88.0,-55.0,-54.0,-87.0,-57.0,-60.0,-60.0,-81.0,-81.0,-85.0,-86.0,-81.0,-86.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
761,"altPoint(27,14).json",13.5,7.0,2,1,1461871079934,-51.0,-80.0,-80.0,-87.0,-83.0,-87.0,-85.0,-88.0,-88.0,-51.0,-52.0,-89.0,-64.0,-59.0,-64.0,-79.0,-79.0,-100.0,-88.0,-81.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
762,"altPoint(27,14).json",13.5,7.0,2,2,1461871079934,-48.0,-82.0,-81.0,-86.0,-84.0,-84.0,-85.0,-85.0,-87.0,-52.0,-52.0,-90.0,-59.0,-59.0,-60.0,-78.0,-79.0,-86.0,-87.0,-79.0,-87.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
763,"altPoint(27,14).json",13.5,7.0,2,3,1461871079934,-49.0,-81.0,-81.0,-83.0,-82.0,-83.0,-84.0,-88.0,-88.0,-49.0,-49.0,-90.0,-58.0,-60.0,-59.0,-78.0,-80.0,-86.0,-86.0,-79.0,-87.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
764,"altPoint(27,14).json",13.5,7.0,2,4,1461871079934,-49.0,-80.0,-80.0,-83.0,-80.0,-85.0,-84.0,-88.0,-87.0,-49.0,-49.0,-88.0,-60.0,-59.0,-60.0,-79.0,-79.0,-86.0,-86.0,-79.0,-85.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
765,"altPoint(27,14).json",13.5,7.0,2,5,1461871079934,-49.0,-81.0,-79.0,-100.0,-81.0,-84.0,-85.0,-89.0,-88.0,-48.0,-49.0,-87.0,-59.0,-60.0,-59.0,-80.0,-80.0,-87.0,-86.0,-79.0,-86.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
766,"altPoint(27,14).json",13.5,7.0,2,6,1461871079934,-49.0,-82.0,-80.0,-84.0,-81.0,-84.0,-85.0,-86.0,-88.0,-49.0,-49.0,-90.0,-59.0,-59.0,-59.0,-80.0,-79.0,-87.0,-88.0,-79.0,-87.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
767,"altPoint(27,14).json",13.5,7.0,2,7,1461871079934,-49.0,-80.0,-81.0,-85.0,-82.0,-84.0,-85.0,-88.0,-88.0,-49.0,-49.0,-88.0,-59.0,-59.0,-59.0,-79.0,-79.0,-87.0,-85.0,-78.0,-87.0,-100.0,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
768,"altPoint(27,14).json",13.5,7.0,2,8,1461871079934,-49.0,-80.0,-82.0,-84.0,-82.0,-83.0,-85.0,-88.0,-86.0,-49.0,-50.0,-85.0,-58.0,-59.0,-59.0,-79.0,-81.0,-86.0,-88.0,-79.0,-100.0,-100.0,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
769,"altPoint(27,14).json",13.5,7.0,2,9,1461871079934,-49.0,-80.0,-81.0,-85.0,-80.0,-84.0,-85.0,-88.0,-89.0,-49.0,-49.0,-88.0,-61.0,-59.0,-61.0,-79.0,-79.0,-85.0,-85.0,-79.0,-100.0,-100.0,-85.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
770,"altPoint(27,14).json",13.5,7.0,2,10,1461871079934,-49.0,-81.0,-81.0,-84.0,-80.0,-85.0,-85.0,-88.0,-88.0,-48.0,-48.0,-88.0,-59.0,-59.0,-59.0,-79.0,-79.0,-87.0,-86.0,-80.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
771,"altPoint(27,14).json",13.5,7.0,2,11,1461871079934,-49.0,-80.0,-81.0,-83.0,-81.0,-84.0,-84.0,-85.0,-84.0,-50.0,-50.0,-87.0,-60.0,-59.0,-59.0,-79.0,-80.0,-87.0,-86.0,-79.0,-88.0,-86.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
772,"altPoint(27,14).json",13.5,7.0,2,12,1461871079934,-42.0,-83.0,-82.0,-83.0,-81.0,-82.0,-82.0,-79.0,-81.0,-42.0,-42.0,-78.0,-64.0,-63.0,-64.0,-79.0,-79.0,-84.0,-84.0,-78.0,-88.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
773,"altPoint(27,14).json",13.5,7.0,2,13,1461871079934,-49.0,-79.0,-79.0,-84.0,-78.0,-83.0,-83.0,-86.0,-85.0,-49.0,-49.0,-81.0,-62.0,-62.0,-58.0,-79.0,-79.0,-86.0,-85.0,-78.0,-88.0,-88.0,-85.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
774,"altPoint(27,14).json",13.5,7.0,2,14,1461871079934,-50.0,-80.0,-80.0,-83.0,-82.0,-84.0,-86.0,-88.0,-87.0,-50.0,-50.0,-81.0,-62.0,-59.0,-61.0,-78.0,-78.0,-86.0,-85.0,-78.0,-86.0,-85.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
775,"altPoint(27,14).json",13.5,7.0,2,15,1461871079934,-49.0,-79.0,-78.0,-83.0,-80.0,-84.0,-85.0,-84.0,-87.0,-49.0,-49.0,-85.0,-62.0,-58.0,-62.0,-80.0,-79.0,-86.0,-87.0,-80.0,-86.0,-88.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
776,"altPoint(27,14).json",13.5,7.0,2,16,1461871079934,-49.0,-81.0,-82.0,-86.0,-81.0,-85.0,-84.0,-84.0,-85.0,-49.0,-49.0,-87.0,-59.0,-59.0,-60.0,-80.0,-80.0,-84.0,-86.0,-80.0,-87.0,-88.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
777,"altPoint(27,14).json",13.5,7.0,2,17,1461871079934,-47.0,-80.0,-82.0,-85.0,-79.0,-85.0,-83.0,-84.0,-89.0,-47.0,-47.0,-87.0,-59.0,-59.0,-58.0,-81.0,-80.0,-85.0,-86.0,-80.0,-86.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
778,"altPoint(27,14).json",13.5,7.0,2,18,1461871079934,-49.0,-80.0,-80.0,-85.0,-80.0,-100.0,-86.0,-100.0,-82.0,-49.0,-49.0,-100.0,-62.0,-61.0,-61.0,-79.0,-80.0,-84.0,-87.0,-80.0,-87.0,-88.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
779,"altPoint(27,14).json",13.5,7.0,2,19,1461871079934,-46.0,-81.0,-80.0,-83.0,-80.0,-83.0,-84.0,-86.0,-87.0,-46.0,-46.0,-86.0,-62.0,-59.0,-61.0,-80.0,-80.0,-85.0,-86.0,-82.0,-86.0,-88.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
780,"point(27,14).json",13.5,7.0,2,0,1461866506005,-46.0,-83.0,-81.0,-86.0,-81.0,-86.0,-86.0,-89.0,-90.0,-47.0,-46.0,-90.0,-62.0,-62.0,-62.0,-74.0,-76.0,-80.0,-82.0,-76.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
781,"point(27,14).json",13.5,7.0,2,1,1461866506005,-51.0,-83.0,-81.0,-84.0,-81.0,-84.0,-84.0,-100.0,-83.0,-50.0,-51.0,-90.0,-67.0,-68.0,-62.0,-79.0,-79.0,-81.0,-80.0,-79.0,-88.0,-86.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
782,"point(27,14).json",13.5,7.0,2,2,1461866506005,-50.0,-78.0,-78.0,-84.0,-79.0,-83.0,-82.0,-92.0,-83.0,-51.0,-51.0,-100.0,-62.0,-61.0,-73.0,-77.0,-78.0,-81.0,-81.0,-78.0,-87.0,-86.0,-80.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
783,"point(27,14).json",13.5,7.0,2,3,1461866506005,-49.0,-78.0,-78.0,-83.0,-77.0,-83.0,-84.0,-92.0,-100.0,-49.0,-50.0,-100.0,-69.0,-70.0,-70.0,-78.0,-79.0,-82.0,-81.0,-79.0,-87.0,-87.0,-82.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
784,"point(27,14).json",13.5,7.0,2,4,1461866506005,-49.0,-77.0,-78.0,-84.0,-77.0,-84.0,-83.0,-88.0,-88.0,-49.0,-49.0,-87.0,-70.0,-62.0,-69.0,-79.0,-79.0,-80.0,-81.0,-77.0,-85.0,-87.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
785,"point(27,14).json",13.5,7.0,2,5,1461866506005,-49.0,-77.0,-79.0,-84.0,-79.0,-84.0,-84.0,-88.0,-82.0,-50.0,-49.0,-89.0,-62.0,-62.0,-62.0,-78.0,-77.0,-81.0,-81.0,-77.0,-87.0,-87.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
786,"point(27,14).json",13.5,7.0,2,6,1461866506005,-49.0,-77.0,-78.0,-83.0,-78.0,-85.0,-83.0,-100.0,-82.0,-49.0,-49.0,-89.0,-70.0,-71.0,-71.0,-79.0,-79.0,-80.0,-81.0,-79.0,-85.0,-85.0,-80.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
787,"point(27,14).json",13.5,7.0,2,7,1461866506005,-50.0,-78.0,-77.0,-85.0,-76.0,-83.0,-83.0,-89.0,-100.0,-51.0,-50.0,-91.0,-68.0,-61.0,-67.0,-77.0,-77.0,-81.0,-82.0,-78.0,-85.0,-85.0,-81.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
788,"point(27,14).json",13.5,7.0,2,8,1461866506005,-49.0,-77.0,-77.0,-84.0,-76.0,-83.0,-84.0,-89.0,-100.0,-49.0,-49.0,-91.0,-72.0,-73.0,-61.0,-77.0,-77.0,-81.0,-81.0,-77.0,-86.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
789,"point(27,14).json",13.5,7.0,2,9,1461866506005,-49.0,-78.0,-77.0,-85.0,-77.0,-85.0,-83.0,-100.0,-100.0,-49.0,-49.0,-100.0,-62.0,-69.0,-62.0,-79.0,-78.0,-81.0,-81.0,-78.0,-86.0,-85.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
790,"point(27,14).json",13.5,7.0,2,10,1461866506005,-49.0,-77.0,-77.0,-83.0,-77.0,-84.0,-85.0,-82.0,-89.0,-50.0,-49.0,-100.0,-70.0,-70.0,-62.0,-79.0,-79.0,-80.0,-80.0,-79.0,-85.0,-85.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
791,"point(27,14).json",13.5,7.0,2,11,1461866506005,-49.0,-76.0,-77.0,-86.0,-77.0,-84.0,-85.0,-89.0,-89.0,-49.0,-51.0,-100.0,-71.0,-72.0,-72.0,-78.0,-76.0,-79.0,-78.0,-79.0,-86.0,-100.0,-78.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
792,"point(27,14).json",13.5,7.0,2,12,1461866506005,-49.0,-77.0,-77.0,-85.0,-78.0,-83.0,-84.0,-89.0,-89.0,-50.0,-50.0,-100.0,-61.0,-62.0,-69.0,-78.0,-78.0,-81.0,-82.0,-78.0,-86.0,-100.0,-82.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
793,"point(27,14).json",13.5,7.0,2,13,1461866506005,-50.0,-78.0,-78.0,-85.0,-78.0,-85.0,-87.0,-83.0,-100.0,-50.0,-50.0,-100.0,-69.0,-69.0,-70.0,-78.0,-79.0,-80.0,-81.0,-77.0,-86.0,-85.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
794,"point(27,14).json",13.5,7.0,2,14,1461866506005,-50.0,-78.0,-78.0,-83.0,-77.0,-83.0,-83.0,-83.0,-88.0,-49.0,-49.0,-100.0,-69.0,-70.0,-69.0,-78.0,-79.0,-78.0,-79.0,-77.0,-86.0,-85.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
795,"point(27,14).json",13.5,7.0,2,15,1461866506005,-49.0,-77.0,-78.0,-83.0,-77.0,-83.0,-83.0,-100.0,-88.0,-49.0,-49.0,-100.0,-63.0,-68.0,-62.0,-78.0,-79.0,-80.0,-80.0,-79.0,-86.0,-85.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
796,"point(27,14).json",13.5,7.0,2,16,1461866506005,-50.0,-78.0,-78.0,-83.0,-77.0,-83.0,-84.0,-100.0,-100.0,-49.0,-49.0,-89.0,-70.0,-61.0,-62.0,-79.0,-79.0,-83.0,-82.0,-78.0,-86.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
797,"point(27,14).json",13.5,7.0,2,17,1461866506005,-49.0,-77.0,-78.0,-83.0,-78.0,-82.0,-85.0,-87.0,-88.0,-50.0,-50.0,-89.0,-62.0,-62.0,-69.0,-78.0,-79.0,-83.0,-84.0,-77.0,-85.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
798,"point(27,14).json",13.5,7.0,2,18,1461866506005,-49.0,-77.0,-77.0,-84.0,-80.0,-84.0,-85.0,-87.0,-88.0,-49.0,-50.0,-100.0,-69.0,-69.0,-69.0,-78.0,-78.0,-80.0,-79.0,-78.0,-84.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
799,"point(27,14).json",13.5,7.0,2,19,1461866506005,-55.0,-80.0,-80.0,-83.0,-80.0,-83.0,-83.0,-87.0,-82.0,-55.0,-53.0,-100.0,-62.0,-62.0,-63.0,-78.0,-84.0,-83.0,-84.0,-78.0,-84.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
800,"altPoint(75,22).json",37.5,11.0,2,0,1461869140370,-74.0,-58.0,-58.0,-77.0,-58.0,-77.0,-78.0,-79.0,-86.0,-73.0,-73.0,-82.0,-82.0,-79.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
801,"altPoint(75,22).json",37.5,11.0,2,1,1461869140370,-78.0,-69.0,-69.0,-71.0,-67.0,-73.0,-71.0,-79.0,-86.0,-78.0,-79.0,-87.0,-84.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
802,"altPoint(75,22).json",37.5,11.0,2,2,1461869140370,-79.0,-68.0,-68.0,-72.0,-67.0,-72.0,-71.0,-83.0,-82.0,-80.0,-80.0,-83.0,-82.0,-79.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
803,"altPoint(75,22).json",37.5,11.0,2,3,1461869140370,-77.0,-66.0,-66.0,-71.0,-67.0,-71.0,-71.0,-86.0,-86.0,-77.0,-76.0,-85.0,-78.0,-83.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
804,"altPoint(75,22).json",37.5,11.0,2,4,1461869140370,-76.0,-66.0,-66.0,-70.0,-67.0,-71.0,-70.0,-85.0,-82.0,-77.0,-74.0,-86.0,-77.0,-82.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-89.0,-92.0,-100.0,0
805,"altPoint(75,22).json",37.5,11.0,2,5,1461869140370,-77.0,-64.0,-64.0,-72.0,-64.0,-73.0,-73.0,-85.0,-85.0,-78.0,-77.0,-87.0,-81.0,-79.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-87.0,-89.0,-92.0,-100.0,0
806,"altPoint(75,22).json",37.5,11.0,2,6,1461869140370,-78.0,-63.0,-63.0,-72.0,-63.0,-72.0,-73.0,-85.0,-85.0,-77.0,-78.0,-85.0,-78.0,-79.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
807,"altPoint(75,22).json",37.5,11.0,2,7,1461869140370,-71.0,-63.0,-63.0,-71.0,-63.0,-71.0,-71.0,-86.0,-86.0,-78.0,-77.0,-86.0,-77.0,-78.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,0
808,"altPoint(75,22).json",37.5,11.0,2,8,1461869140370,-78.0,-63.0,-63.0,-71.0,-63.0,-72.0,-71.0,-85.0,-86.0,-78.0,-79.0,-86.0,-83.0,-76.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,0
809,"altPoint(75,22).json",37.5,11.0,2,9,1461869140370,-79.0,-63.0,-63.0,-72.0,-63.0,-71.0,-72.0,-87.0,-86.0,-77.0,-78.0,-87.0,-82.0,-78.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
810,"altPoint(75,22).json",37.5,11.0,2,10,1461869140370,-77.0,-63.0,-63.0,-71.0,-63.0,-71.0,-71.0,-88.0,-87.0,-78.0,-78.0,-87.0,-83.0,-78.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
811,"altPoint(75,22).json",37.5,11.0,2,11,1461869140370,-82.0,-62.0,-62.0,-72.0,-62.0,-72.0,-72.0,-84.0,-86.0,-82.0,-82.0,-85.0,-78.0,-78.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,0
812,"altPoint(75,22).json",37.5,11.0,2,12,1461869140370,-77.0,-63.0,-69.0,-72.0,-69.0,-71.0,-72.0,-85.0,-87.0,-78.0,-78.0,-85.0,-77.0,-82.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,0
813,"altPoint(75,22).json",37.5,11.0,2,13,1461869140370,-78.0,-63.0,-63.0,-71.0,-62.0,-71.0,-71.0,-85.0,-84.0,-78.0,-78.0,-85.0,-82.0,-82.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
814,"altPoint(75,22).json",37.5,11.0,2,14,1461869140370,-78.0,-62.0,-62.0,-71.0,-63.0,-78.0,-72.0,-87.0,-86.0,-78.0,-78.0,-85.0,-82.0,-82.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
815,"altPoint(75,22).json",37.5,11.0,2,15,1461869140370,-78.0,-62.0,-62.0,-72.0,-62.0,-72.0,-71.0,-89.0,-86.0,-78.0,-84.0,-87.0,-81.0,-81.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0
