,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
13,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.4604894480216806,1.3067632602108044,7.6933333333333325,1.5811388300841898,2.0,3.0,4.2,4.8666666666666645,0.666666666666667,6.0
14,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.0039056832939863,1.1556652982156352,5.297777777777778,1.0,2.0,2.333333333333333,3.5333333333333337,4.466666666666664,0.666666666666667,4.666666666666668
15,full_data,full_data,1000,1000,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,NormalizerEuclidean,2.327522202341897,1.3370771837193922,7.203347222222223,1.5811388300841898,2.0,3.0,4.0,4.666666666666668,0.0,9.333333333333332
16,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.1961192843413078,1.9294079427461068,13.788888888888886,1.9436506316150997,2.666666666666668,4.666666666666668,5.350373113550191,6.71679103785006,0.0,7.0
17,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.8396681519659266,1.991519530391649,18.550555555555558,2.288255036290997,4.333333333333332,5.333333333333332,6.438101891019446,6.9349989596333845,0.42491829279939863,7.666666666666668
18,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.6594594117178336,2.062260404879955,17.474444444444444,2.333333333333333,3.0,4.666666666666668,6.984081735709481,7.0,0.0,7.40120110372484
19,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.906552144961709,2.6915759381516553,22.49848611111111,2.0275875100994067,3.3333333333333326,6.082762530298219,7.0,9.0,0.0,13.0
20,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.5888750875898783,2.043502022306935,16.888888888888886,2.333333333333332,3.6305034851319933,4.768239833639989,6.161698566540862,6.894432522596505,0.0,7.0
21,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.268275835368737,2.018300462375206,14.592222222222226,2.288255036290997,2.687419249432851,4.666666666666668,5.671672438774991,6.783450698405113,0.0,7.0
22,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.1014664112496395,1.805603254680174,12.748888888888892,2.333333333333332,2.452323161593694,4.666666666666667,5.169963553671087,6.687555873405025,0.0,7.0
23,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.7891703753699635,2.5983959956848843,21.102722222222226,2.333333333333332,3.2829526005987018,4.768239833639989,7.0,9.0,0.0,11.0
24,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.1791788643548937,1.8531253547858046,13.40388888888889,2.333333333333332,2.666666666666668,4.666666666666667,4.9072959334559965,6.599999999999994,0.0,7.0
25,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.3033106565501607,2.0586945352470196,14.980555555555556,2.0,3.0731814857642963,4.666666666666668,6.0165589149891625,6.816552506059641,0.0,7.0
26,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.081176624348375,2.153059716827921,13.943888888888889,1.9436506316150997,2.452323161593694,4.666666666666668,6.0165589149891625,6.816552506059641,0.0,7.0
27,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.66961898522579,2.6775370392874334,20.62813888888889,2.0275875100994067,3.0,4.810209889797583,7.0,9.0,0.0,11.0
28,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,3.7513602102566295,2.0745835469005836,18.204444444444448,2.0,3.666666666666668,4.333333333333336,6.066666666666669,7.399999999999998,0.6666666666666661,9.666666666666664
29,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,2.1689041203168338,1.6535138738461235,7.328888888888889,1.0,2.0,2.687419249432851,4.0,5.333333333333327,0.0,6.333333333333334
30,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,2.423444321261243,1.510275705902048,8.062777777777779,1.3333333333333321,2.333333333333333,3.333333333333334,4.0,5.066666666666665,0.0,6.0
31,full_data,full_data,1000,1000,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,StandardScaler,2.3233189928168643,1.3157182131738399,7.127194444444444,1.5811388300841898,2.0,3.0,4.0,5.0,0.0,7.666666666666668
32,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,RobustScaler,4.920237204791765,3.014075633690571,32.93,2.981423969999721,5.174724898753341,6.957210488247267,8.076474136094642,8.313457354156588,0.33333333333333215,13.218253372598902
33,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,RobustScaler,5.124360946057557,2.7813516741856783,33.68555555555556,3.144660377352202,4.666666666666668,7.0,8.233979384566359,8.527970231028561,0.6666666666666679,12.972192481526697
34,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,6,uniform,euclidean,-100.0,dBm,RobustScaler,5.018408490790856,2.8084113485706776,32.75611111111111,3.0,4.666666666666668,7.0,8.413499729983817,8.545817651248845,0.6666666666666679,12.972192481526697
