,train_data,test_data,train_data_size,test_data_size,algorithm,n_neighbors,weights,metric,nan_filler,units,scaler,mean_absolute_error,std_dev_distance_error,mean_squared_error,percentile_25,percentile_50,percentile_75,percentile_90,percentile_95,min,max
56,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,8.729415833096992,5.371524689542626,105.027125,4.650268809434569,7.866562940700341,12.427602846084195,16.57181341917655,18.70014204491506,0.0,20.51695183257006
57,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,7.364077832862551,3.883816605954764,68.7103125,4.5,7.0710678118654755,9.48889153168061,11.597531176285955,13.727746577935662,1.0,16.779824194549835
58,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.418954000935856,3.7646197010606697,54.8084375,4.5,6.75,8.280247580839598,10.95993712785323,13.727746577935662,0.3535533905932738,15.350081433008752
59,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.633138958069248,4.024489494403818,59.5471875,4.5,6.75,9.0,11.196813929962296,13.727746577935662,0.0,16.15936261119231
60,full_groupby_mean_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,8.576091858902549,5.138124384184667,99.9232734375,4.650268809434569,7.951513220764963,11.493544383696442,16.60195771588399,18.251926268205228,0.0,20.059481860207654
61,full_groupby_mean_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,7.098512654130659,4.06027895685071,66.2153125,4.5,6.823672031978091,9.48889153168061,11.597531176285955,13.727746577935662,1.0,16.779824194549835
62,full_groupby_mean_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.233883118991027,3.135546994870325,48.2996875,4.257346591481601,6.504805915628844,7.599856084163699,9.283917732233167,10.861046544382592,1.4577379737113252,14.564511663629508
63,full_groupby_mean_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,RobustScaler,6.422030841489519,3.6512636755075145,54.0409375,4.366062299143245,6.75,8.620469824783333,10.125943261224608,13.449748622392782,0.3535533905932738,15.350081433008752
64,full_data,full_data,1000,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,2.330687297032643,1.3145667524691858,7.1584609375,1.5,2.0,3.25,4.0,4.75,0.0,9.5
65,full_data,full_groupby_min_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.548929305236356,2.461508532730023,18.4115625,2.0,3.0,4.5,6.600000000000001,8.399999999999995,0.0,10.25
66,full_data,full_groupby_max_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,2.656491106406735,1.7216619277066274,9.9025,1.5811388300841898,2.0,3.25,4.450000000000001,6.349999999999994,0.5,7.25
67,full_data,full_groupby_mean_data,1000,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,2.1301836127154785,1.3060876199385323,6.1753125,1.25,2.0,2.5,4.100000000000001,4.699999999999999,0.3644344934278313,5.0
68,full_groupby_min_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.722053878734818,2.436434294900752,19.7839609375,2.1213203435596424,3.3541019662496847,4.889401803901986,6.75,8.633148324916004,0.0,10.5
69,full_groupby_min_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.248123831571914,2.4266594568576907,16.2034375,1.9121323175972944,2.6516504294495533,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
70,full_groupby_min_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.51535569130969,2.5597214333254295,18.6478125,1.9121323175972944,3.322508465000503,4.889401803901986,6.75,8.256518659932798,0.0,9.0
71,full_groupby_min_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.4924614345688405,2.4018277823117846,17.7353125,2.1213203435596424,3.322508465000503,4.5,6.604407954888961,8.256518659932798,0.0,9.0
72,full_groupby_max_data,full_data,25,1000,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.7942692745696753,2.3636186881262256,19.9775859375,2.25,3.75,4.889401803901986,6.75,8.633148324916004,0.0,9.0
73,full_groupby_max_data,full_groupby_min_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.4628312911294667,2.408626953520112,17.560625,1.9039432764659772,2.75,4.5,6.604407954888961,8.256518659932798,0.0,9.0
74,full_groupby_max_data,full_groupby_max_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.2830912057461266,2.4373797266806414,16.481875,1.9121323175972944,2.6516504294495533,4.142010381445223,6.604407954888961,8.256518659932798,0.0,9.0
75,full_groupby_max_data,full_groupby_mean_data,25,25,KNeighborsRegressor,8,uniform,euclidean,-100.0,dBm,None,3.452852401362138,2.317631759650652,17.07875,1.9121323175972944,2.6516504294495533,4.5,6.604407954888961,8.256518659932798,0.0,9.0
